MD5;ROM Serial;Name (No-Intro);is_synthetic
05A9C516D6E744135A6303AA5B4A8887;CGB-BGAE-0;Grand Theft Auto 2 (USA);True
5679DE3C41C63C6B9DC9432C7ED1105A;CGB-BGEJ-0;Grandia - Parallel Trippers (Japan);True
E69DA049D745B89FD28C79FE20A2B861;CGB-ADVJ-0;Granduel - Shinki Dungeon no Hihou (Japan);True
E952D78A439E47AB4D77B563973797D5;DMG-AGVJ-0;Great Battle Pocket, The (Japan) (SGB Enhanced) (GB Compatible);True
D05A9DA7CD90CC9822E9655FB5476D54;CGB-BGPP-0;Gremlins Unleashed (Europe) (En,Fr,De,Es,It,Pt);True
83F1F765EFDD8D41CDD4F63EDCE42AFF;CGB-BUGJ-0;Grinch (Japan);False
B50EF76B1E81615CF079C373B50C0AB9;CGB-BGHP-0;Grinch, The (Europe) (En,Fr,De);False
42AD3639F6ABF013D5DACD4358ABF6CA;CGB-BGHE-0;Grinch, The (USA);True
1767860F9FC19EB7DA610616C1A35B89;DMG-AUGJ-0;Guruguru Garakutas (Japan) (SGB Enhanced) (GB Compatible);True
7752B2476871760A8C00B06DF93A89B7;CGB-BHJJ-0;Guruguru Town Hanamaru-kun (Japan);True
A9CC81BFFB2D1D3A9CAA38F04E6F6C1D;DMG-BGQD-0;Gute Zeiten Schlechte Zeiten Quiz (Germany) (GB Compatible);False
3309FE5963175FA0AE6CC6ABE34DBC53;CGB-BB6J-0;Gyouten Ningen Batseelor - Doctor Guy no Yabou (Japan);False
2E20E9CBFF75913F4E123242A404A2A9;CGB-AHIP-0;Halloween Racer (Europe) (En,Fr,De,Es,It,Pt);True
08261D984F5E0D103191D7BBAE8FBA50;DMG-AJNJ-0;Hamster Club (Japan) (GB Compatible);False
7D78CACD5EEE9569EBC1B85FF9F05C90;CGB-BJHJ-0;Hamster Club - Awasete Chuu (Japan);False
C9146A0BF581D7F99AEEAC0E8DFA04DF;CGB-BJSJ-0;Hamster Club - Oshiema Chuu (Japan);True
D73B7F013AB9E347398683363F720AB7;DMG-BJNJ-0;Hamster Club 2 (Japan) (GB Compatible);True
9C6A9C38B987E50001153AD12EB5FCC8;CGB-B8MJ-0;Hamster Monogatari GB + Magi Ham no Mahou Shoujo (Japan);False
81F4CBFFBED0638F59A16203C07E364B;DMG-AHMJ-0;Hamster Paradise (Japan) (SGB Enhanced) (GB Compatible);True
A290F281CDE7D00059E0E567BFFB0D3B;CGB-BHMJ-0;Hamster Paradise 2 (Japan);True
DEEF0140C464BFF3435061B90E01B70D;CGB-BHMJ-1;Hamster Paradise 2 (Japan) (Rev A);True
18ECA52A51880410614CFC4AD65EE34C;CGB-BH3J-0;Hamster Paradise 3 (Japan);False
1C1F455209D6400EB3C7C091F6608723;CGB-BCUJ-0;Hamster Paradise 4 (Japan);False
06157785417D6FE5C73388EB573981DC;CGB-B86P-0;Hamtaro - Ham-Hams Unite! (Europe) (En,Fr,De,Es,It);True
48CE279084E1FC7A9136CC211F4FAD5D;CGB-B86E-0;Hamtaro - Ham-Hams Unite! (USA);False
8E7D7B91C08169D779FDA0A49C4DD3B7;CGB-BUMJ-0;Hamunaptra - Ushinawareta Sabaku no Miyako (Japan);True
E1AF297B7083E1958352BBC5655EF480;CGB-B87J-0;Hana Yori Dango - Another Love Story (Japan);False
500C3AD63568B78FE3DF71782BDF8592;DMG-AHTJ-0;Hanasaka Tenshi Tenten-kun no Beat Breaker (Japan) (SGB Enhanced) (GB Compatible);False
CECC79084E6515E9C59CE8D63D49EACE;CGB-BWCP-0;Hands of Time (USA, Europe) (En,Fr,De,Es,It,Nl);False
0CCC5CD15A646417EFB5FA9EA920FCE3;CGB-BHDE-0;Harley-Davidson Motor Cycles - Race Across America (USA);True
BC60280596BCE42D050B764B647DC39B;CGB-BH6P-0;Harry Potter and the Chamber of Secrets (USA, Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,Da);True
BA85A2AE8AA5829C440EEF2D5549506C;CGB-BHVP-0;Harry Potter and the Sorcerer's Stone (USA, Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi);True
34D61C282C372F97B55F8DAE1EF94FB7;CGB-BHVJ-0;Harry Potter to Kenja no Ishi (Japan);True
74C9FE928DD97AE193E9F937CE340DCC;DMG-BM2P-0;Harvest Moon 2 GBC (Europe) (SGB Enhanced) (GB Compatible);True
121CEC82C0C9E7C476060AD2521739D4;DMG-BM2D-0;Harvest Moon 2 GBC (Germany) (SGB Enhanced) (GB Compatible);True
A539A7A02639395AD8D7723199C81EAE;DMG-BM2E-0;Harvest Moon 2 GBC (USA) (SGB Enhanced) (GB Compatible);True
0FF9DF46ACA45161D1DFA7EEE8509C1F;CGB-BWAE-0;Harvest Moon 3 GBC (USA);True
A5BC2E2AD58BBD78609478A60DCDA8D7;DMG-AYXP-0;Harvest Moon GB (Europe) (SGB Enhanced) (GB Compatible);True
1C9F1847AE4832BDD53F39968750D505;DMG-AYXD-0;Harvest Moon GB (Germany) (SGB Enhanced) (GB Compatible);False
498C0A50A5E5CDE16127617A97AD6162;DMG-AYXE-0;Harvest Moon GB (USA) (SGB Enhanced) (GB Compatible);True
842B07D0ADD5A3A88BD55653331671DD;DMG-AHBJ-0;Hello Kitty no Beads Factory (Japan) (SGB Enhanced) (GB Compatible);True
0121AA4C2909FF7DFF2190B7889956FD;CGB-BK7J-0;Hello Kitty no Happy House (Japan);False
B868FA9F3CECFA2D39DF43A5D1B13B60;DMG-AHKJ-0;Hello Kitty no Magical Museum (Japan) (SGB Enhanced) (GB Compatible);False
5F9BBF43DF1837FE1C1D960286513FCB;DMG-BKTJ-0;Hello Kitty no Sweet Adventure - Daniel-kun ni Aitai (Japan) (SGB Enhanced) (GB Compatible);True
15F4DF0EFE9F42CBAAAC09C866CBFD21;CGB-BK8J-0;Hello Kitty to Dear Daniel no Dream Adventure (Japan);True
29F236DD1A64C15A7C1F66110579CCC3;DMG-AF4E-0;Hello Kitty's Cube Frenzy (USA) (GB Compatible);True
D69FDC8DAFD38AB4F48CC6A6B8FA1DF9;CGB-BHCP-0;Hercules - The Legendary Journeys (Europe) (En,Fr,De,Es,It,Nl);True
FBD15FA51A3BCE25D9041CC522AF7FB4;CGB-BH9J-0;Hero Hero Kun (Japan);True
6A2A5AB0DC979F162CBFA4389D1CD71F;CGB-AUHE-0;Heroes of Might and Magic (USA) (En,Fr,De);True
AD37726C92F43AD7915225B7EAF94FFD;CGB-BUHE-0;Heroes of Might and Magic II (USA) (En,Fr,De);True
4B068708FB29FDABBEE834114FE4A09D;DMG-AICE-0;Hexcite - The Shapes of Victory (USA, Europe) (SGB Enhanced) (GB Compatible);False
5165FAA424C006A72CCACDD62BF61726;CGB-BKEJ-0;Hiryuu no Ken - Retsuden GB (Japan);True
DDC44D19F27100E9E9CF440820436152;CGB-BHPJ-0;Hissatsu Pachinko Boy - CR Monster House (Japan);True
B60DBF70D1A54E327A1CD668ADE9F43B;DMG-VHIE-0;Hole In One Golf (USA) (Rumble Version) (SGB Enhanced) (GB Compatible);True
9889AFC5B4E72C9F96DB8E6B4260F6B7;DMG-AHLP-0;Hollywood Pinball (Europe) (En,Fr,De,It) (GB Compatible);True
E2B6CFC93021D361AB1CAC347499B493;DMG-AHNJ-0;Hollywood Pinball (Japan) (GB Compatible);True
D7F3A39D4FDE196FBE2DDBB2A6E575A3;DMG-AQTP-0;Holy Magic Century (Europe) (En,Fr,De) (SGB Enhanced) (GB Compatible);False
EFE18A36FC03264E23CCBB81FEF2BEBA;CGB-AH3J-0;Honkaku Hanafuda GB (Japan);True
138EE068183A17684CA3AACFC1E3E38E;DMG-AGSJ-0;Honkaku Shougi - Shougi Ou (Japan) (SGB Enhanced) (GB Compatible);True
472B425740F0603FA3B566E028E871BD;DMG-AIBJ-0;Honkaku Taisen Shougi Ayumu (Japan) (GB Compatible);True
1639E77B02227D996F17FF5BEC16C1B8;DMG-AAAJ-0;Honkaku Yonin Uchi Mahjong - Mahjong Ou (Japan) (SGB Enhanced) (GB Compatible);True
9A908FD85216B1B3A994EC75D2CF9318;DMG-AHEP-0;Hot Wheels - Stunt Track Driver (USA, Europe) (SGB Enhanced) (GB Compatible);True
83087E1A3FA7160A59EE7E4F0B5C3671;CGB-BCGE-0;Hoyle Card Games (USA);True
E0245D992101BE481C355E3E2C2CBB83;CGB-BCSE-0;Hoyle Casino (USA);True
0762FC989C52652B2660F26BE0830F20;CGB-BHUP-0;Hugo - Black Diamond Fever (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi);False
18C5DDDE4BCFFD1DDCBA490EB529F0D7;CGB-BHXP-0;Hugo - The Evil Mirror (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi);False
F1A64423CC8CC50338AB69FEEE3199F6;DMG-AHOP-0;Hugo 2 1-2 (Germany) (GB Compatible);False
62922E55A0A4A4E9E90248CEB13B3C56;CGB-BHHJ-0;Hunter X Hunter - Hunter no Keifu (Japan);True
8AC8F913B5F1E31582DE191B367648A9;CGB-BHKJ-0;Hunter X Hunter - Kindan no Hihou (Japan);True
7039B471857D20F77A5BA7F48065ED53;CGB-BHQP-0;Hype - The Time Quest (Europe) (En,Fr,De,Es,It,Nl,Sv,Da);True
167E663A1CE00E6A510DD8257FA36A48;CGB-A3HJ-0;Hyper Olympic - Winter 2000 (Japan);False
1E67314232E073B75F092F058078074D;DMG-AHDJ-0;Hyper Olympic Series - Track & Field GB (Japan) (SGB Enhanced) (GB Compatible);False
C2432F63206255EE5E616C0D7862538C;CGB-BIMJ-0;Ide Yousuke no Mahjong Kyoushitsu GB (Japan);True
4ADC91B001CF02DC42D2C0339535B8F9;CGB-BIJP-0;Indiana Jones and the Infernal Machine (USA, Europe) (En,Fr,De);False
8B9A9F5125206B262348356BE15BF598;CGB-BIGP-0;Inspector Gadget - Operation Madkactus (Europe) (En,Fr,De,Es,It,Nl);True
F9594360B2A4ED8745B63304063BAABB;CGB-BIGE-0;Inspector Gadget - Operation Madkactus (USA);True
86C1B5F04495E22EEDBEC15E1A320FF3;CGB-BIKP-0;International Karate 2000 (Europe);True
8E1C9863CF7AD15C824F2AF6ACF130C4;DMG-ARLE-0;International Rally (USA) (SGB Enhanced) (GB Compatible);False
DD1505A3F4D7289B37107C6A98931EB4;DMG-AWZP-0;International Superstar Soccer 99 (Europe) (SGB Enhanced) (GB Compatible);False
C202F380D697A36347AA1FB628E89C4B;CGB-BWSP-0;International Superstar Soccer 2000 (Europe);True
344B42A5BF2F591C0EC86CAE24238D6D;CGB-BWSE-0;International Superstar Soccer 2000 (USA);False
C48AB40A864707E54688B9CF8DB15FAA;DMG-AHDP-0;International Track & Field (Europe) (En,Fr,De,It) (SGB Enhanced) (GB Compatible);True
F855638AD74A7B31CCA5786A32BB8868;DMG-AHDE-0;International Track & Field (USA) (SGB Enhanced) (GB Compatible);True
B9795B5D6397D36C1666C3A0BADA059F;CGB-B3HP-0;International Track & Field - Summer Games (Europe);True
EC3EF08BB6D73B1B57958322D1085DAD;DMG-ARLJ-0;It's a World Rally (Japan) (SGB Enhanced) (GB Compatible);True
D5B4FD7FD703B447BCB8E1F78865208F;CGB-BCRJ-0;Itsudemo Pachinko GB - CR Monster House (Japan);True
064F9DC3A19E5B6E41F646943254674E;CGB-AESJ-0;J.League Excite Stage GB (Japan);True
2F93E10FD3392D96FFFCD10ABE7D9696;CGB-AJEJ-0;J.League Excite Stage Tactics (Japan);True
58FF2F0F26205C5BD8C9AECB9973CB6A;DMG-AQJJ-0;Jack no Daibouken - Daimaou no Gyakushuu (Japan) (SGB Enhanced) (GB Compatible);True
2C8F92EA472FB0DBA87B45E9E580A84A;DMG-B39J-0;Jagainu-kun (Japan) (GB Compatible);True
E923107E9C8B13A769371D041EE383D2;CGB-BHGJ-0;Jankyuusei - Cosplay Paradise (Japan);True
AF584EEA2B34AFDBB6193348ECB58F11;CGB-AJOD-0;Janosch - Das grosse Panama-Spiel (Germany);False
29F2B4C6D1F163F728E79F9C7400E016;CGB-BJYD-0;Jay und die Spielzeugdiebe (Germany);False
4E745E7FEBE4214C484D9C1E0A62AE57;DMG-AJZE-0;Jeff Gordon XS Racing (USA) (GB Compatible);True
0143DBB62B1A88E7CCE65F9779CE9D4B;CGB-AJUP-0;Jeremy McGrath Supercross 2000 (USA, Europe);False
2864C52D74320121BC8603E61F7DCE64;CGB-BJEJ-0;Jet de Go! (Japan);True
8E23226758BE3AE7A83803F9147ADA5E;CGB-BJWP-0;Jimmy White's Cueball (Europe);False
3C2A7051B554CF70183CFA5D99AD021F;DMG-ACJJ-0;Jinsei Game - Tomodachi Takusan Tsukurou yo! (Japan) (SGB Enhanced) (GB Compatible);False
E1836B1EC913A6BFA1E02FC250727FA9;CGB-AG5J-0;Jisedai Begoma Battle Beyblade (Japan);True
D315DC5767C97E99D3D2AEC84D6EA226;CGB-BJTJ-1;Jissen ni Yakudatsu Tsumego (Japan) (Rev A);False
A36188FAE0070066BA5989CEBAF2A1B6;DMG-A55J-0;Joryuu Janshi ni Chousen GB - Watashi-tachi ni Chousen Shitene! (Japan) (SGB Enhanced) (GB Compatible);True
CC5A11A92E0A0F6F476341237EFA4B10;CGB-BJQE-0;JumpStart Dino Adventure - Field Trip (USA);True
173A37C4D4AAE04766AA0ABBF385233D;CGB-BJGP-0;Jungle Book, The - Mowgli's Wild Adventure (Europe) (En,Fr,De,Es,It);True
2F7BB3BEBBF2DEB2B8F3ED62D041FA57;CGB-BJGE-0;Jungle Book, The - Mowgli's Wild Adventure (USA) (En,Fr,De,Es,It);True
5BD9F0923DC29BD9E566933C3C3E7902;DMG-AZXJ-0;Juukou Senki Bullet Battlers (Japan) (SGB Enhanced) (GB Compatible);True
AE29AED4E24109E18FFE893DA6B77FEE;CGB-BKOJ-0;K.O. - The Pro Boxing (Japan);True
433D5DF048561D0A276A56B210E25D9B;CGB-BVRD-0;Kaept'n Blaubaer - Die verrueckte Schatzsuche (Germany);False
59FED43CD1489169D3C51B87988E7ABE;DMG-BDTJ-0;Kaitei Densetsu!! Treasure World (Japan) (GB Compatible);True
EA3CFB50763DF7977B3E45B280066742;CGB-BMFJ-0;Kakurenbo Battle Monster Tactics (Japan);True
F418CDE12A87673DA824D354A92F93E5;DMG-AWRJ-0;Kakutou Ryouri Densetsu Bistro Recipe - Gekitou Foodon Battle Hen (Japan) (SGB Enhanced) (GB Compatible);True
56D9D8B1DA2A329456A101031850E32B;DMG-A2WJ-0;Kakutou Ryouri Densetsu Bistro Recipe - Kettou Bistgarm Hen (Japan) (SGB Enhanced) (GB Compatible);False
53A98FBFDDC370EDD2DE8EB0AF5AA7AC;DMG-AWKJ-0;Kanji Boy (Japan) (SGB Enhanced) (GB Compatible);False
CE6CD6DCCC2DE88A8FDC4D08612AF359;DMG-A2CJ-0;Kanji Boy 2 (Japan) (SGB Enhanced) (GB Compatible);True
51C8578D742AE2306B863776738F6772;CGB-BK3J-0;Kanji Boy 3 (Japan);True
F274752501C49963B509168CB9CDD818;DMG-BKAJ-0;Kanji de Puzzle (Japan) (GB Compatible);True
59B05DFC07CB8DE90DE975EA64AF29BD;DMG-AQPJ-0;Kanzume Monsters Parfait (Japan) (SGB Enhanced) (GB Compatible);True
72D6DC97291E659D0C36E977147C2FD2;DMG-BOOJ-0;Karamuchou wa Oosawagi! - Okawari! (Japan) (NP, SGB Enhanced) (GB Compatible);True
2CB6BC70FB6A25E988BA4EBBA7F769D8;DMG-AOPJ-0;Karamuchou wa Oosawagi! - Polinkies to Okashina Nakama-tachi (Japan) (SGB Enhanced) (GB Compatible);True
3513F4DBF6D283121C6A070F3B92F9DF;CGB-AHFJ-0;GB Karan Koron Gakuen - Hanafuda Mahjong (Japan);True
216CB5875DE8FC71D04F7378592BF782;DMG-ARMJ-0;Kaseki Sousei Reborn II - Monster Digger (Japan) (SGB Enhanced) (GB Compatible);True
E96FAD823B6771C00C04DAB88EDE40BB;DMG-AKHJ-0;Katou Hifumi Kudan - Shougi Kyoushitsu (Japan) (SGB Enhanced) (GB Compatible);True
8CE641B1EFBF76CC5F2A841942345A0F;DMG-VUTJ-0;Kawa no Nushi Tsuri 4 (Japan) (Rumble Version) (SGB Enhanced) (GB Compatible);False
C8FF99C216603FF09733BB4F80E2BC61;DMG-AEIJ-0;Kawaii Pet Shop Monogatari (Japan) (SGB Enhanced) (GB Compatible);True
25BD0EC7F8959A9A29C4AF3C7D6FDDDE;DMG-BMNJ-0;Kawaii Pet Shop Monogatari 2 (Japan) (GB Compatible);True
D5161ED7380AF488B22302691C9A33CD;CGB-BKNP-0;Keep the Balance (Europe) (En,Fr,De,Es,It);True
1E842A5C2F90BF6E476B08DA5333963D;DMG-A5CJ-0;Keibajou e Ikou! Wide (Japan) (GB Compatible);True
04F7EA139FEF2BC2E3F70B2C23933D2E;DMG-BTXJ-0;Keitai Denjuu Telefang - Power Version (Japan) (GB Compatible);False
EBFE05828463CC004898E6A95EE57FEA;DMG-BTZJ-0;Keitai Denjuu Telefang - Speed Version (Japan) (GB Compatible);False
0107666C622E3BF3E225ECC6FE4FEE42;CGB-BKIE-0;Kelly Club - Clubhouse Fun (USA);True
869D388027E0498E3D9994B0DC71984A;CGB-AYAE-0;Ken Griffey Jr.'s Slugfest (USA);True
ADFB8D9DC0D5633B1C385BE79F3B425F;DMG-AB7J-0;Kettou Transformers Beast Wars - Beast Senshi Saikyou Ketteisen (Japan) (SGB Enhanced) (GB Compatible);True
3F26686ACCD8714584B966D277973873;CGB-AQNJ-0;Kidou Senkan Nadesico - Ruri Ruri Mahjong (Japan);True
1A0AAC7A746E247879D6B970BF9A9F32;CGB-BBWJ-0;Kikansha Thomas - Sodor-tou no Nakama-tachi (Japan);True
3AD65B50C81A79F826EEDC19EDCF48F4;DMG-BKSJ-0;Kindaichi Shounen no Jikenbo - 10nenme no Shoutaijou (Japan) (SGB Enhanced) (GB Compatible);True
D4876D692DCB6CA68786E1DF3AF361A6;DMG-A5KJ-0;Kinniku Banzuke GB - Chousensha wa Kimida! (Japan) (SGB Enhanced) (GB Compatible);False
