MD5;Name (No-Intro);Size;Dump Type;Good Dump;Date;Datter;Cart Serial;PCB;ROM Serial;Stamp
AEF3A27B97DD65B17A9C7263EFF11322;Game Boy Wars 2 (Japan) (SGB Enhanced) (GB Compatible);1048576;Third Party;FALSE;01 01 1990;root;;;;;
3833C21CBB63605FC365B5E3AA005994;Game Boy Wars 2 (Japan) (SGB Enhanced) (GB Compatible);524288;Trusted Dump;TRUE;03 04 2014;BigFred;DMG-AWOJ-JPN;DMG-A02-01;DMG-AWOJ-0;13;
748FA9419B35C0E8E43509457AAA1EFA;Game Boy Wars 3 (Japan);1048576;Trusted Dump;TRUE;28 03 2013;Tauwasser;CGB-BWWJ-JPN;DMG-A16-01;CGB-BWWJ-0;8;
76A95FEE3D90722FD935C7658512F5CC;Game Conveni 21 (Japan) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;;;;;
76A95FEE3D90722FD935C7658512F5CC;Game Conveni 21 (Japan) (GB Compatible);1048576;Third Party;TRUE;31 03 2018;Tauwasser;DMG-BG2J-JPN;DMG-A07-01;DMG-BG2J-0;12;
3A9E8EAFABF705600D6C6C6EB832A56D;Games Frenzy (Europe) (En,Fr,De);1048576;Third Party;TRUE;01 01 1990;root;CGB-BFGP-EUR;;;;
B1E72BA9C23587D002BF1059504AD6DB;Ganbare Goemon - Seikuushi Dynamites Arawaru!! (Japan);1048576;Third Party;TRUE;01 01 1990;root;CGB-BEKJ-JPN;;;;
7C700360A46F54796802CA7C7BF499C5;Ganbare Goemon - Mononoke Douchuu Tobidase Nabebugyou! (Japan) (SGB Enhanced) (GB Compatible);2097152;Trusted Dump;TRUE;02 05 2015;xuom2;DMG-AEFJ-JPN;;;;
18B2C4989209373C0CBA9BC58075B2FD;Ganbare Goemon - Tengutou no Gyakushuu (Japan) (GB Compatible);1048576;Trusted Dump;TRUE;10 08 2014;BigFred;DMG-AGUJ-JPN;;DMG-AGUJ-0;;
8707AD4AD9645D2DCFB33821697173A6;Ganbare! Nippon! Olympic 2000 (Japan);1048576;Third Party;TRUE;01 01 1990;root;CGB-B3HJ-JPN;;;;
07DE70BD0E839DD1D4BE2670B2E1D33F;GB Harobots (Japan);2097152;Third Party;TRUE;01 01 1990;root;;;;;
07DE70BD0E839DD1D4BE2670B2E1D33F;GB Harobots (Japan);2097152;Trusted Dump;TRUE;07 02 2017;xuom2;CGB-BHRJ-JPN;;;;
187E24E1A76EEDE2853755760DEE5108;GB Memory Multi Menu (Japan) (NP, SGB Enhanced) (GB Compatible);131072;Third Party;TRUE;01 01 1990;root;;;;;
3BC2DB27BAFF012307501C31D49922AC;Geheimnis der Happy Hippo-Insel, Das (Germany);1048576;Trusted Dump;TRUE;11 09 2010;Tauwasser;CGB-BHOD-NOE;DMG-A07-01;CGB-BHOD-0;;
19DFB14A0D31742F02BFA101D5054169;Gekisou Dangun Racer - Onsoku Buster Dangun Dan (Japan);2097152;Trusted Dump;TRUE;10 10 2010;root;CGB-BDJJ-JPN;;;;
286B53AA6F97E97A8D2C26801C8B2E91;Gem Gem Monster (Japan) (SGB Enhanced) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AJYJ-JPN;;;;
09F75CC7DC00A7AE8AE4B586092FE045;Gensou Maden Saiyuuki - Sabaku no Shijin (Japan);1048576;Third Party;TRUE;07 01 2010;kazumi213;;;;;
09F75CC7DC00A7AE8AE4B586092FE045;Gensou Maden Saiyuuki - Sabaku no Shijin (Japan);1048576;Third Party;TRUE;31 03 2018;Tauwasser;CGB-BGSJ-JPN;DMG-A06-01;CGB-BGSJ-0;1;
84973A134E9E4245D8138AC11807CA3F;Get Chuu Club - Minna no Konchuu Daizukan (Japan) (Rumble Version) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;30 01 2014;Tauwasser;DMG-VRKJ-JPN;DMG-A04-01;DMG-VRKJ-0;0;
F0462EBA75D879C40668E20D1DBDB612;Gex - Enter the Gecko (USA, Europe) (GB Compatible);1048576;Trusted Dump;TRUE;01 01 1990;root;DMG-AEXP-EUR;;;;
89D563BCC7B6F2F087CDAFA8A78A8AA7;Gex 3 - Deep Cover Gecko (Europe) (En,Fr,De,Es,It);2097152;Third Party;TRUE;01 01 1990;root;CGB-AXGP-EUR;;;;
91EB6DB42E92E2DF05CC2B40F0DBC2F0;Gex 3 - Deep Pocket Gecko (USA);2097152;Third Party;TRUE;01 01 1990;root;CGB-AXGE-USA;;;;
9B846E9A4EB6B80CDBC8E6C82F2B9E9E;Ghosts'n Goblins (USA, Europe) (GB Compatible);1048576;Trusted Dump;TRUE;11 09 2010;Tauwasser;DMG-AG9P-EUR;DMG-A07-01;DMG-AG9P-0;;
75B4FAFFD8E9C0277B911D1D0E6ECE6A;Gift (Europe);1048576;Trusted Dump;TRUE;12 10 2010;root;CGB-BGFP-EUR;;;9;
75B4FAFFD8E9C0277B911D1D0E6ECE6A;Gift (Europe);1048576;Trusted Dump;TRUE;25 01 2014;Tauwasser;CGB-BGFP-EUR;DMG-A07-01;CGB-BGFP-0;9;
BCF3E2445346B4EF40C1278B4B46408C;Gift (Europe) (Sample);1048576;Third Party;TRUE;01 01 1990;root;;;;;
D1B2C36DEF4B361645EAE44F6A0C53EA;Gifty (Germany) (En);1048576;Trusted Dump;TRUE;04 02 2014;Tauwasser;CGB-BGFD-NOE;DMG-A07-01;CGB-BGFD-0;12;
E019B0790EF6E7B2DD39AFDBEC8BA651;Glocal Hexcite (Japan) (SGB Enhanced) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AICJ-JPN;;;;
BA1D07A8282202081AF5AD985F0C31AD;Gobs of Games (USA) (En,Fr,De);1048576;Third Party;TRUE;01 01 1990;root;CGB-BFGE-USA;;;;
149073AFD1CF8AE83783143A166592F7;Godzilla - The Series (Europe) (En,Fr,De) (GB Compatible);1048576;Trusted Dump;TRUE;10 10 2010;root;DMG-AZIP-EUR;;;;
7B4345DAF8EBDA416A84C5932BF817EC;Godzilla - The Series (USA) (En,Fr,De) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AZIE-USA;;;;
6F67B154450BD3D88924C179F8165721;Godzilla - The Series - Monster Wars (Europe) (En,Fr,De);1048576;Trusted Dump;TRUE;02 10 2010;Tauwasser;CGB-BGDP-EUR;DMG-A07-01;CGB-BGDP-0;;
597BD5A8AA26AF757CBA57AFF575EAA3;Godzilla - The Series - Monster Wars (USA) (En,Fr,De);1048576;Third Party;TRUE;01 01 1990;root;CGB-BGDE-USA;;;;
041B8A455B63BEB718D70C8F89FAC9D3;Gold and Glory - The Road to El Dorado (Europe) (En,Fr,De,Es,It,Nl);1048576;Third Party;TRUE;01 01 1990;root;CGB-BEDP-EUR;;;;
7BF3B13931F2A50EBE071A18EA14F28B;Gold and Glory - The Road to El Dorado (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-BEDE-USA;;;;
51F21F61592F05E712B36A0BF10A34A6;Golden Goal (Europe) (En,Fr,De,Es,It,Nl,Sv) (GB Compatible);1048576;Trusted Dump;TRUE;10 10 2010;root;DMG-AAFX-EUR;;;;
781AFD1E98B3743C835FCC16DF624895;Golden Goal (Germany) (En,Fr,De,Es,It,Nl,Sv) (GB Compatible);1048576;Trusted Dump;TRUE;25 01 2014;Tauwasser;DMG-AAFD-NOE;DMG-A06-01;DMG-AAFD-0;0;
EF24106662AE769DBA0C410933736332;Golf Daisuki! (Japan) (SGB Enhanced) (GB Compatible);2097152;Third Party;TRUE;01 01 1990;root;DMG-AAGJ-JPN;;;;
CB2969699AC7DECA731D67AA473E0024;Golf de Ohasuta (Japan) (GB Compatible);524288;Third Party;TRUE;01 01 1990;root;DMG-AOHJ-JPN;;;;
296A232C36D6457301FD8AB9D9E35290;Golf Ou (Japan) (SGB Enhanced) (GB Compatible);4194304;Third Party;TRUE;01 01 1990;root;DMG-AZAJ-JPN;;;;
52E260E54D59FD16CD5CC588123D3E48;Gonta no Okiraku Daibouken (Japan);1048576;Trusted Dump;TRUE;13 09 2014;BigFred;CGB-B54J-JPN;;;;
139334587DB40E73F0CADCB06CA0CE61;Goraku Ou Tango! (Japan) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AOEJ-JPN;;;;
2F4F1776863912BFC63EA49A19E4231B;Grand Theft Auto (Europe) (En,Fr,De,Es,It) (GB Compatible);4194304;Trusted Dump;TRUE;14 01 2012;BigFred;DMG-AOAP-EUR;;;;
3322493D6B7A70BFDEA6F6231CEB1CE0;Grand Theft Auto (USA) (GB Compatible);4194304;Third Party;TRUE;01 01 1990;root;DMG-AOAE-USA;;;;
7DE54692E7B42E945B318D20079A5EFD;Grand Theft Auto 2 (Europe) (En,Fr,De,Es,It);2097152;Trusted Dump;TRUE;01 01 1990;root;CGB-BGTP-UKV;;;;
05A9C516D6E744135A6303AA5B4A8887;Grand Theft Auto 2 (USA);2097152;Third Party;TRUE;01 01 1990;root;CGB-BGAE-USA;;;;
5679DE3C41C63C6B9DC9432C7ED1105A;Grandia - Parallel Trippers (Japan);4194304;Trusted Dump;TRUE;01 01 1990;root;CGB-BGEJ-JPN;;;;
5679DE3C41C63C6B9DC9432C7ED1105A;Grandia - Parallel Trippers (Japan);4194304;Trusted Dump;TRUE;09 03 2014;BigFred;CGB-BGEJ-JPN;;;;
E69DA049D745B89FD28C79FE20A2B861;Granduel - Shinki Dungeon no Hihou (Japan);2097152;Trusted Dump;TRUE;01 01 1990;root;CGB-ADVJ-JPN;;;;
E69DA049D745B89FD28C79FE20A2B861;Granduel - Shinki Dungeon no Hihou (Japan);2097152;Trusted Dump;TRUE;13 09 2014;BigFred;CGB-ADVJ-JPN;;;;
C23C356A1ED788942E7D0B2CDAC2FD36;Granduel - Shinki Dungeon no Hihou (Japan) (Sample);2097152;Third Party;TRUE;01 01 1990;root;;;;;
E952D78A439E47AB4D77B563973797D5;Great Battle Pocket, The (Japan) (SGB Enhanced) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AGVJ-JPN;;;;
D05A9DA7CD90CC9822E9655FB5476D54;Gremlins Unleashed (Europe) (En,Fr,De,Es,It,Pt);1048576;Third Party;TRUE;01 01 1990;root;CGB-BGPP-EUR;;;;
83F1F765EFDD8D41CDD4F63EDCE42AFF;Grinch (Japan);1048576;Third Party;TRUE;09 10 2010;Tauwasser;CGB-BUGJ-JPN;DMG-Z02-01;CGB-BUGJ-0;;
B50EF76B1E81615CF079C373B50C0AB9;Grinch, The (Europe) (En,Fr,De);1048576;Trusted Dump;TRUE;11 09 2010;Tauwasser;CGB-BGHP-EUR;DMG-A07-01;CGB-BGHP-0;;
42AD3639F6ABF013D5DACD4358ABF6CA;Grinch, The (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-BGHE-USA;;;;
1767860F9FC19EB7DA610616C1A35B89;Guruguru Garakutas (Japan) (SGB Enhanced) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AUGJ-JPN;;;;
7752B2476871760A8C00B06DF93A89B7;Guruguru Town Hanamaru-kun (Japan);1048576;Trusted Dump;TRUE;10 04 2016;xuom2;CGB-BHJJ-JPN;;;;
A9CC81BFFB2D1D3A9CAA38F04E6F6C1D;Gute Zeiten Schlechte Zeiten Quiz (Germany) (GB Compatible);1048576;Trusted Dump;TRUE;25 01 2014;Tauwasser;DMG-BGQD-NOE;DMG-A07-01;DMG-BGQD-0;12;
3309FE5963175FA0AE6CC6ABE34DBC53;Gyouten Ningen Batseelor - Doctor Guy no Yabou (Japan);4194304;Trusted Dump;TRUE;10 10 2010;root;CGB-BB6J-JPN;;;;
3309FE5963175FA0AE6CC6ABE34DBC53;Gyouten Ningen Batseelor - Doctor Guy no Yabou (Japan);4194304;Trusted Dump;TRUE;06 01 2014;Tauwasser;CGB-BB6J-JPN;DMG-A08-10;CGB-BB6J-0;11;
2E20E9CBFF75913F4E123242A404A2A9;Halloween Racer (Europe) (En,Fr,De,Es,It,Pt);1048576;Third Party;TRUE;01 01 1990;root;CGB-AHIP-EUR;;;;
08261D984F5E0D103191D7BBAE8FBA50;Hamster Club (Japan) (GB Compatible);2097152;Third Party;TRUE;01 01 1990;root;DMG-AJNJ-JPN;;;;
08261D984F5E0D103191D7BBAE8FBA50;Hamster Club (Japan) (GB Compatible);2097152;Third Party;TRUE;31 03 2018;Tauwasser;DMG-AJNJ-JPN;DMG-A08-01;DMG-AJNJ-0;13;
7D78CACD5EEE9569EBC1B85FF9F05C90;Hamster Club - Awasete Chuu (Japan);1048576;Third Party;TRUE;01 01 1990;root;;;;;
7D78CACD5EEE9569EBC1B85FF9F05C90;Hamster Club - Awasete Chuu (Japan);1048576;Third Party;TRUE;31 03 2018;Tauwasser;CGB-BJHJ-JPN;DMG-A07-01;CGB-BJHJ-0;15;
C9146A0BF581D7F99AEEAC0E8DFA04DF;Hamster Club - Oshiema Chuu (Japan);2097152;Third Party;TRUE;01 01 1990;root;;;;;
C9146A0BF581D7F99AEEAC0E8DFA04DF;Hamster Club - Oshiema Chuu (Japan);2097152;Trusted Dump;TRUE;05 12 2017;xuom2;CGB-BJSJ-JPN;;;;
D73B7F013AB9E347398683363F720AB7;Hamster Club 2 (Japan) (GB Compatible);4194304;Third Party;TRUE;01 01 1990;root;DMG-BJNJ-JPN;;;;
9C6A9C38B987E50001153AD12EB5FCC8;Hamster Monogatari GB + Magi Ham no Mahou Shoujo (Japan);4194304;Trusted Dump;TRUE;10 10 2010;root;CGB-B8MJ-JPN;;CGB-B8MJ-0;;
81F4CBFFBED0638F59A16203C07E364B;Hamster Paradise (Japan) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;09 03 2014;BigFred;DMG-AHMJ-JPN;;;;
A290F281CDE7D00059E0E567BFFB0D3B;Hamster Paradise 2 (Japan);2097152;Third Party;TRUE;01 01 1990;root;CGB-BHMJ-JPN;;;;
DEEF0140C464BFF3435061B90E01B70D;Hamster Paradise 2 (Japan) (Rev A);2097152;Trusted Dump;TRUE;11 09 2010;root;CGB-BHMJ-JPN;;;;
DEEF0140C464BFF3435061B90E01B70D;Hamster Paradise 2 (Japan) (Rev A);2097152;Trusted Dump;TRUE;10 10 2010;root;CGB-BHMJ-JPN;;;;
18ECA52A51880410614CFC4AD65EE34C;Hamster Paradise 3 (Japan);4194304;Third Party;TRUE;01 01 1990;root;;;;;
18ECA52A51880410614CFC4AD65EE34C;Hamster Paradise 3 (Japan);4194304;Third Party;TRUE;31 03 2018;Tauwasser;CGB-BH3J-JPN;DMG-A08-10;CGB-BH3J-0;0;
1C1F455209D6400EB3C7C091F6608723;Hamster Paradise 4 (Japan);4194304;Trusted Modification;TRUE;10 10 2010;root;;;;;
1C1F455209D6400EB3C7C091F6608723;Hamster Paradise 4 (Japan);4194304;Third Party;TRUE;31 03 2018;Tauwasser;CGB-BCUJ-JPN;DMG-A08-10;CGB-BCUJ-0;8;
06157785417D6FE5C73388EB573981DC;Hamtaro - Ham-Hams Unite! (Europe) (En,Fr,De,Es,It);4194304;Third Party;TRUE;01 01 1990;root;CGB-B86P-EUR;;;;
48CE279084E1FC7A9136CC211F4FAD5D;Hamtaro - Ham-Hams Unite! (USA);2097152;Third Party;TRUE;01 01 1990;root;;;;;
48CE279084E1FC7A9136CC211F4FAD5D;Hamtaro - Ham-Hams Unite! (USA);2097152;Third Party;TRUE;02 07 2017;BigFred;CGB-B86E-USA;DMG-A08-10;CGB-B86E-0;8;
8E7D7B91C08169D779FDA0A49C4DD3B7;Hamunaptra - Ushinawareta Sabaku no Miyako (Japan);1048576;Trusted Dump;TRUE;01 01 1990;root;CGB-BUMJ-JPN;;;;
E1AF297B7083E1958352BBC5655EF480;Hana Yori Dango - Another Love Story (Japan);2097152;Third Party;TRUE;01 01 1990;root;;;;;
E1AF297B7083E1958352BBC5655EF480;Hana Yori Dango - Another Love Story (Japan);2097152;Third Party;TRUE;31 03 2018;Tauwasser;CGB-B87J-JPN;DMG-A08-10;CGB-B87J-0;11;
500C3AD63568B78FE3DF71782BDF8592;Hanasaka Tenshi Tenten-kun no Beat Breaker (Japan) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;23 08 2014;BigFred;DMG-AHTJ-JPN;;DMG-AHTJ-0;;
CECC79084E6515E9C59CE8D63D49EACE;Hands of Time (USA, Europe) (En,Fr,De,Es,It,Nl);1048576;Trusted Dump;TRUE;06 09 2012;Tauwasser;CGB-BWCP-EUR;DMG-A07-01;CGB-BWCP-0;22;
0CCC5CD15A646417EFB5FA9EA920FCE3;Harley-Davidson Motor Cycles - Race Across America (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-BHDE-USA;;;;
BC60280596BCE42D050B764B647DC39B;Harry Potter and the Chamber of Secrets (USA, Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,Da);4194304;Trusted Dump;TRUE;12 10 2010;root;CGB-BH6P-EUR;;;;
BA85A2AE8AA5829C440EEF2D5549506C;Harry Potter and the Sorcerer's Stone (USA, Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi);4194304;Trusted Dump;TRUE;01 01 1990;root;CGB-BHVP-EUR;;;;
34D61C282C372F97B55F8DAE1EF94FB7;Harry Potter to Kenja no Ishi (Japan);4194304;Third Party;TRUE;01 01 1990;root;;;;;
34D61C282C372F97B55F8DAE1EF94FB7;Harry Potter to Kenja no Ishi (Japan);4194304;Trusted Dump;TRUE;07 02 2017;xuom2;CGB-BHVJ-JPN;;;;
74C9FE928DD97AE193E9F937CE340DCC;Harvest Moon 2 GBC (Europe) (SGB Enhanced) (GB Compatible);2097152;Third Party;TRUE;01 01 1990;root;DMG-BM2P-EUR-1;;;;
121CEC82C0C9E7C476060AD2521739D4;Harvest Moon 2 GBC (Germany) (SGB Enhanced) (GB Compatible);2097152;Third Party;TRUE;01 01 1990;root;DMG-BM2D-NOE;;;;
A539A7A02639395AD8D7723199C81EAE;Harvest Moon 2 GBC (USA) (SGB Enhanced) (GB Compatible);2097152;Third Party;TRUE;01 01 1990;root;DMG-BM2E-USA;;;;
0FF9DF46ACA45161D1DFA7EEE8509C1F;Harvest Moon 3 GBC (USA);2097152;Third Party;TRUE;01 01 1990;root;CGB-BWAE-USA;;;;
A5BC2E2AD58BBD78609478A60DCDA8D7;Harvest Moon GB (Europe) (SGB Enhanced) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AYXP-EUR;;;;
1C9F1847AE4832BDD53F39968750D505;Harvest Moon GB (Germany) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;03 02 2012;Tauwasser;DMG-AYXD-NOE;DMG-KFCN-01;DMG-AYXD-0;;
498C0A50A5E5CDE16127617A97AD6162;Harvest Moon GB (USA) (SGB Enhanced) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AYXE-USA;;;;
842B07D0ADD5A3A88BD55653331671DD;Hello Kitty no Beads Factory (Japan) (SGB Enhanced) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AHBJ-JPN;;;;
0121AA4C2909FF7DFF2190B7889956FD;Hello Kitty no Happy House (Japan);4194304;Third Party;TRUE;01 01 1990;root;;;;;
0121AA4C2909FF7DFF2190B7889956FD;Hello Kitty no Happy House (Japan);4194304;Third Party;TRUE;31 03 2018;Tauwasser;CGB-BK7J-JPN;DMG-A03-10;CGB-BK7J-0;8;
0B3F9169B12B25B4CE142915C138C093;Hello Kitty no Magical Museum (Japan) (SGB Enhanced) (GB Compatible);1048576;Third Party;FALSE;01 01 1990;root;;;;;
B868FA9F3CECFA2D39DF43A5D1B13B60;Hello Kitty no Magical Museum (Japan) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;07 09 2014;akubi;DMG-AHKJ-JPN;DMG-A06-01;DMG-AHKJ-0;11;
B868FA9F3CECFA2D39DF43A5D1B13B60;Hello Kitty no Magical Museum (Japan) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;19 11 2014;Tauwasser;DMG-AHKJ-JPN;DMG-A06-01;DMG-AHKJ-0;11;
5F9BBF43DF1837FE1C1D960286513FCB;Hello Kitty no Sweet Adventure - Daniel-kun ni Aitai (Japan) (SGB Enhanced) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-BKTJ-JPN;;;;
15F4DF0EFE9F42CBAAAC09C866CBFD21;Hello Kitty to Dear Daniel no Dream Adventure (Japan);1048576;Third Party;TRUE;01 01 1990;root;CGB-BK8J-JPN;;;;
29F236DD1A64C15A7C1F66110579CCC3;Hello Kitty's Cube Frenzy (USA) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AF4E-USA;;;;
D69FDC8DAFD38AB4F48CC6A6B8FA1DF9;Hercules - The Legendary Journeys (Europe) (En,Fr,De,Es,It,Nl);1048576;Third Party;TRUE;01 01 1990;root;CGB-BHCP-EUR;;;;
FBD15FA51A3BCE25D9041CC522AF7FB4;Hero Hero Kun (Japan);2097152;Third Party;TRUE;01 01 1990;root;CGB-BH9J-JPN;;;;
6A2A5AB0DC979F162CBFA4389D1CD71F;Heroes of Might and Magic (USA) (En,Fr,De);1048576;Third Party;TRUE;01 01 1990;root;CGB-AUHE-USA;;;;
AD37726C92F43AD7915225B7EAF94FFD;Heroes of Might and Magic II (USA) (En,Fr,De);1048576;Third Party;TRUE;01 01 1990;root;CGB-BUHE-USA;;;;
4B068708FB29FDABBEE834114FE4A09D;Hexcite - The Shapes of Victory (USA, Europe) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;11 09 2010;Tauwasser;DMG-AICP-EUR;DMG-A02-01;DMG-AICE-0;;
5165FAA424C006A72CCACDD62BF61726;Hiryuu no Ken - Retsuden GB (Japan);1048576;Third Party;TRUE;01 01 1990;root;CGB-BKEJ-JPN;;;;
DDC44D19F27100E9E9CF440820436152;Hissatsu Pachinko Boy - CR Monster House (Japan);1048576;Third Party;TRUE;01 01 1990;root;CGB-BHPJ-JPN;;;;
B60DBF70D1A54E327A1CD668ADE9F43B;Hole In One Golf (USA) (Rumble Version) (SGB Enhanced) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-VHIE-USA;;;;
9889AFC5B4E72C9F96DB8E6B4260F6B7;Hollywood Pinball (Europe) (En,Fr,De,It) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AHLP-EUR;;;;
E2B6CFC93021D361AB1CAC347499B493;Hollywood Pinball (Japan) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AHNJ-JPN;;;;
D7F3A39D4FDE196FBE2DDBB2A6E575A3;Holy Magic Century (Europe) (En,Fr,De) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;25 01 2014;Tauwasser;DMG-AQTP-EUR;DMG-A07-01;DMG-AQTP-0;11;
EFE18A36FC03264E23CCBB81FEF2BEBA;Honkaku Hanafuda GB (Japan);1048576;Third Party;TRUE;01 01 1990;root;CGB-AH3J-JPN;;;;
138EE068183A17684CA3AACFC1E3E38E;Honkaku Shougi - Shougi Ou (Japan) (SGB Enhanced) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AGSJ-JPN;;;;
472B425740F0603FA3B566E028E871BD;Honkaku Taisen Shougi Ayumu (Japan) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AIBJ-JPN;;;;
1639E77B02227D996F17FF5BEC16C1B8;Honkaku Yonin Uchi Mahjong - Mahjong Ou (Japan) (SGB Enhanced) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AAAJ-JPN;;;;
9A908FD85216B1B3A994EC75D2CF9318;Hot Wheels - Stunt Track Driver (USA, Europe) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;11 11 2012;BigFred;AHEP;;;;
83087E1A3FA7160A59EE7E4F0B5C3671;Hoyle Card Games (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-BCGE-USA;;;;
E0245D992101BE481C355E3E2C2CBB83;Hoyle Casino (USA);1048576;Third Party;TRUE;01 01 1990;root;CGb-BCSE-USA;;;;
0762FC989C52652B2660F26BE0830F20;Hugo - Black Diamond Fever (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi);1048576;Trusted Dump;TRUE;23 01 2013;Tauwasser;CGB-BHUP-EUR;DMG-A07-01;CGB-BHUP-0;12;
18C5DDDE4BCFFD1DDCBA490EB529F0D7;Hugo - The Evil Mirror (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi);1048576;Trusted Dump;TRUE;02 10 2010;root;CGB-BHXP-EUR;;CGB-BHXP-0;;
F1A64423CC8CC50338AB69FEEE3199F6;Hugo 2 1-2 (Germany) (GB Compatible);1048576;Trusted Dump;TRUE;25 01 2014;Tauwasser;DMG-AHOP-NOE;DMG-A07-01;DMG-AHOP-0;22;
62922E55A0A4A4E9E90248CEB13B3C56;Hunter X Hunter - Hunter no Keifu (Japan);4194304;Third Party;TRUE;01 01 1990;root;;;;;
62922E55A0A4A4E9E90248CEB13B3C56;Hunter X Hunter - Hunter no Keifu (Japan);4194304;Trusted Dump;TRUE;05 12 2017;xuom2;CGB-BHHJ-JPN;;;;
8AC8F913B5F1E31582DE191B367648A9;Hunter X Hunter - Kindan no Hihou (Japan);1048576;Third Party;TRUE;01 01 1990;root;CGB-BHKJ-JPN;;;;
7039B471857D20F77A5BA7F48065ED53;Hype - The Time Quest (Europe) (En,Fr,De,Es,It,Nl,Sv,Da);1048576;Third Party;TRUE;01 01 1990;root;CGB-BHQP-EUR;;;;
167E663A1CE00E6A510DD8257FA36A48;Hyper Olympic - Winter 2000 (Japan);1048576;Trusted Dump;TRUE;10 08 2014;BigFred;CGB-A3HJ-JPN;;CGB-A3HJ-0;;
1E67314232E073B75F092F058078074D;Hyper Olympic Series - Track & Field GB (Japan) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;23 08 2014;BigFred;DMG-AHDJ-JPN;;DMG-AHDJ-0;;
C2432F63206255EE5E616C0D7862538C;Ide Yousuke no Mahjong Kyoushitsu GB (Japan);2097152;Third Party;TRUE;01 01 1990;root;CGB-BIMJ-JPN;;;;
4ADC91B001CF02DC42D2C0339535B8F9;Indiana Jones and the Infernal Machine (USA, Europe) (En,Fr,De);1048576;Trusted Dump;TRUE;10 09 2010;Tauwasser;CGB-BIJP-EUR;DMG-A07-01;CGB-BIJP-0;;
8B9A9F5125206B262348356BE15BF598;Inspector Gadget - Operation Madkactus (Europe) (En,Fr,De,Es,It,Nl);1048576;Third Party;TRUE;01 01 1990;root;CGB-BIGP-EUR;;;;
F9594360B2A4ED8745B63304063BAABB;Inspector Gadget - Operation Madkactus (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-BIGE-USA;;;;
86C1B5F04495E22EEDBEC15E1A320FF3;International Karate 2000 (Europe);1048576;Third Party;TRUE;01 01 1990;root;CGB-BIKP-EUU;;;;
8E1C9863CF7AD15C824F2AF6ACF130C4;International Rally (USA) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;02 10 2010;root;DMG-ARLE-USA;;DMG-ARLE-0;;
DD1505A3F4D7289B37107C6A98931EB4;International Superstar Soccer 99 (Europe) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;25 01 2014;Tauwasser;DWG-AWZP-EUR;DMG-A06-01;DMG-AWZP-0;22;
C202F380D697A36347AA1FB628E89C4B;International Superstar Soccer 2000 (Europe);2097152;Third Party;TRUE;01 01 1990;root;CGB-BWSP-EUR;;;;
344B42A5BF2F591C0EC86CAE24238D6D;International Superstar Soccer 2000 (USA);2097152;Trusted Dump;TRUE;02 10 2010;root;CGB-BWSE-MSA;;CGB-BWSE-0;;
